Suburb,Address,Rooms,Type,Price,Date,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,Lattitude,Longtitude,Regionname
Armadale,1/13 Denbigh Rd,3,t,,18/06/2016,6.3,3.0,2.0,2.0,0.0,135.0,1998.0,-37.859,145.0153,Southern Metropolitan
Armadale,14 New St,3,h,1300000.0,18/06/2016,6.3,2.0,1.0,2.0,212.0,106.0,1900.0,-37.8542,145.0149,Southern Metropolitan
Armadale,9/38 Northcote Rd,2,u,,18/06/2016,6.3,2.0,1.0,1.0,0.0,67.0,1970.0,-37.8531,145.0173,Southern Metropolitan
Armadale,6/51 Armadale St,2,u,704000.0,19/11/2016,6.3,2.0,1.0,1.0,0.0,74.0,1969.0,-37.8573,145.0186,Southern Metropolitan
Armadale,12/41 Kooyong Rd,2,u,620000.0,19/11/2016,6.3,3.0,1.0,1.0,0.0,98.0,1970.0,-37.8596,145.0198,Southern Metropolitan
Armadale,63 Denbigh Rd,3,h,1900000.0,22/05/2016,6.3,3.0,1.0,2.0,328.0,108.0,1900.0,-37.8559,145.0158,Southern Metropolitan
Armadale,12 Baldwin St,3,h,,23/04/2016,6.3,2.0,1.0,0.0,151.0,80.0,1880.0,-37.8549,145.0219,Southern Metropolitan
Armadale,10/51 Armadale St,2,u,710000.0,25/02/2017,6.3,2.0,1.0,1.0,2471.0,80.0,1970.0,-37.8573,145.0186,Southern Metropolitan
Armadale,1/14 Denbigh Rd,2,u,598000.0,25/02/2017,6.3,2.0,1.0,1.0,0.0,88.0,1970.0,-37.8593,145.0156,Southern Metropolitan
Armadale,15 Sutherland Rd,3,h,,25/02/2017,6.3,3.0,2.0,2.0,459.0,180.0,1890.0,-37.8595,145.0166,Southern Metropolitan
Armadale,75 Sutherland Rd,3,h,1285000.0,25/02/2017,6.3,3.0,1.0,2.0,186.0,80.0,1920.0,-37.8554,145.0173,Southern Metropolitan
Armadale,30 Willis St,3,h,,25/02/2017,6.3,3.0,1.0,2.0,251.0,149.0,1920.0,-37.8572,145.0275,Southern Metropolitan
Armadale,1/403 Dandenong Rd,2,u,520000.0,27/06/2016,6.3,1.0,1.0,1.0,0.0,76.0,1970.0,-37.8618,145.0183,Southern Metropolitan
Armadale,44 Denbigh Rd,4,h,3625000.0,27/11/2016,6.3,4.0,1.0,2.0,709.0,251.0,1900.0,-37.8574,145.016,Southern Metropolitan
Armadale,44 Hampden Rd,4,h,4200000.0,27/11/2016,6.3,4.0,3.0,3.0,563.0,333.0,2000.0,-37.8582,145.0138,Southern Metropolitan
Armadale,4 Mercer Rd,3,h,3512500.0,27/11/2016,6.3,3.0,2.0,2.0,617.0,285.0,1998.0,-37.8557,145.0264,Southern Metropolitan
Armadale,4/576 Orrong Rd,2,u,,27/11/2016,6.3,2.0,1.0,2.0,0.0,112.0,2012.0,-37.8539,145.0119,Southern Metropolitan
Armadale,1/31 Mercer Rd,3,u,869000.0,28/05/2016,6.3,2.0,1.0,1.0,0.0,91.0,1940.0,-37.853,145.0264,Southern Metropolitan
Armadale,8 Derby St,3,h,,28/08/2016,6.3,3.0,2.0,1.0,196.0,155.0,1990.0,-37.8509,145.0208,Southern Metropolitan
Armadale,5/555 Orrong Rd,1,u,567000.0,28/08/2016,6.3,1.0,1.0,1.0,0.0,53.0,2013.0,-37.8549,145.0113,Southern Metropolitan
Ascot Vale,24 Ayr St,3,h,,3/09/2016,5.9,3.0,1.0,2.0,305.0,135.0,1910.0,-37.7799,144.9296,Western Metropolitan
Ascot Vale,30 Rothwell St,3,h,940000.0,3/12/2016,5.9,3.0,1.0,2.0,298.0,108.0,1920.0,-37.7777,144.9195,Western Metropolitan
Ascot Vale,9/5 Rothwell St,2,u,467000.0,3/12/2016,5.9,2.0,1.0,1.0,0.0,62.0,1980.0,-37.7761,144.9201,Western Metropolitan
Ascot Vale,47 Union Rd,3,h,,3/12/2016,5.9,3.0,1.0,2.0,271.0,111.0,1900.0,-37.7783,144.9149,Western Metropolitan
Ascot Vale,7 Francis St,3,h,1380000.0,4/03/2017,5.9,3.0,2.0,2.0,277.0,174.0,1910.0,-37.7777,144.9221,Western Metropolitan
Ascot Vale,2/21 Harold St,2,u,490000.0,4/03/2017,5.9,2.0,1.0,1.0,423.0,62.0,1970.0,-37.7736,144.9015,Western Metropolitan
Ascot Vale,44 The Parade,4,h,1850000.0,4/03/2017,5.9,4.0,3.0,1.0,478.0,270.0,1900.0,-37.7729,144.9179,Western Metropolitan
Ascot Vale,98 Epsom Rd,3,h,971000.0,4/06/2016,5.9,3.0,2.0,2.0,285.0,128.0,1900.0,-37.775,144.9091,Western Metropolitan
Ascot Vale,8 Geddes St,2,h,710000.0,4/06/2016,5.9,2.0,1.0,1.0,214.0,77.0,1890.0,-37.7776,144.9142,Western Metropolitan
Ascot Vale,75 Maribyrnong Rd,6,h,2425000.0,4/06/2016,5.9,6.0,3.0,2.0,1014.0,435.0,1887.0,-37.7721,144.9184,Western Metropolitan
Ascot Vale,119 Roseberry St,2,h,750000.0,4/06/2016,5.9,2.0,1.0,1.0,226.0,92.0,1920.0,-37.7745,144.9093,Western Metropolitan
Ascot Vale,10 Fenton St,2,h,1053000.0,6/08/2016,5.9,2.0,1.0,1.0,269.0,109.0,1900.0,-37.7748,144.929,Western Metropolitan
Ascot Vale,10 McCully St,3,h,1377000.0,6/08/2016,5.9,3.0,1.0,1.0,417.0,168.0,1900.0,-37.7756,144.9208,Western Metropolitan
Ascot Vale,120 Epsom Rd,3,h,970000.0,7/05/2016,5.9,3.0,1.0,2.0,350.0,125.0,1904.0,-37.7759,144.91,Western Metropolitan
Ascot Vale,63 Kent St,2,h,751000.0,7/05/2016,5.9,2.0,1.0,1.0,118.0,79.0,1890.0,-37.7807,144.9288,Western Metropolitan
Ascot Vale,4 The Parade,2,h,950000.0,7/05/2016,5.9,2.0,1.0,1.0,173.0,102.0,1900.0,-37.7731,144.9206,Western Metropolitan
Ascot Vale,4 West St,3,h,,7/05/2016,5.9,3.0,2.0,2.0,252.0,125.0,1920.0,-37.7774,144.924,Western Metropolitan
Ascot Vale,1/17 Epsom Rd,2,u,685000.0,7/11/2016,5.9,2.0,1.0,2.0,228.0,90.0,1995.0,-37.7718,144.9066,Western Metropolitan
Ascot Vale,41 Monash St,3,h,1230000.0,8/10/2016,5.9,4.0,1.0,2.0,594.0,148.0,1960.0,-37.7819,144.9064,Western Metropolitan
Ascot Vale,51 Francis St,2,h,770000.0,10/09/2016,5.9,2.0,1.0,1.0,226.0,87.0,1900.0,-37.7774,144.9186,Western Metropolitan
Ascot Vale,12 Mirams St,4,h,890000.0,10/12/2016,5.9,4.0,1.0,1.0,300.0,185.0,1890.0,-37.7766,144.9143,Western Metropolitan
Ascot Vale,13 Wigton St,4,h,,10/12/2016,5.9,4.0,1.0,2.0,462.0,170.0,1910.0,-37.7795,144.929,Western Metropolitan
Ascot Vale,78 The Parade,3,h,1440000.0,11/02/2017,5.9,3.0,1.0,1.0,487.0,131.0,1900.0,-37.7725,144.9146,Western Metropolitan
Ascot Vale,13 Fisher Pde,4,h,,12/11/2016,5.9,4.0,2.0,3.0,950.0,177.0,1950.0,-37.7855,144.905,Western Metropolitan
Ascot Vale,26 Newsom St,3,h,1000000.0,12/11/2016,5.9,3.0,2.0,2.0,440.0,120.0,1955.0,-37.7746,144.9031,Western Metropolitan
Ascot Vale,8 Pentland St,3,h,1435000.0,12/11/2016,5.9,3.0,2.0,2.0,532.0,147.0,1950.0,-37.7737,144.904,Western Metropolitan
Ascot Vale,8/129 The Parade,1,u,390000.0,12/11/2016,5.9,1.0,1.0,1.0,0.0,58.0,1972.0,-37.7723,144.9094,Western Metropolitan
Ascot Vale,52 Monash St,3,h,1425000.0,13/08/2016,5.9,3.0,2.0,2.0,495.0,139.0,1920.0,-37.7821,144.9055,Western Metropolitan
Ascot Vale,58 Fenton St,4,h,1340000.0,14/05/2016,5.9,3.0,2.0,2.0,683.0,232.0,1978.0,-37.775,144.93200000000004,Western Metropolitan
Ascot Vale,70 Munro St,3,h,955000.0,14/05/2016,5.9,3.0,1.0,1.0,263.0,117.0,1910.0,-37.7753,144.9116,Western Metropolitan
Ascot Vale,125 Epsom Rd,4,h,1100000.0,15/10/2016,5.9,4.0,2.0,5.0,559.0,195.0,1920.0,-37.7791,144.9136,Western Metropolitan
Ascot Vale,3/28 Ormond Rd,2,u,432000.0,15/10/2016,5.9,2.0,1.0,1.0,0.0,62.0,1978.0,-37.773,144.9303,Western Metropolitan
Ascot Vale,7 Angler Pde,4,h,1640000.0,16/04/2016,5.9,4.0,3.0,2.0,562.0,204.0,1890.0,-37.782,144.903,Western Metropolitan
Ascot Vale,26 Ayr St,6,h,1430000.0,16/04/2016,5.9,4.0,2.0,1.0,461.0,286.0,1900.0,-37.78,144.9295,Western Metropolitan
Ascot Vale,2/127 Epsom Rd,2,u,610000.0,16/04/2016,5.9,2.0,1.0,1.0,301.0,104.0,1995.0,-37.7791,144.914,Western Metropolitan
Ascot Vale,57 The Parade,3,h,940000.0,16/04/2016,5.9,3.0,3.0,1.0,491.0,127.0,1950.0,-37.7727,144.9136,Western Metropolitan
Ascot Vale,62 Mirams St,3,h,890000.0,16/07/2016,5.9,3.0,1.0,1.0,242.0,110.0,1920.0,-37.7765,144.9114,Western Metropolitan
Ascot Vale,67 Hurtle St,3,h,1180000.0,17/09/2016,5.9,3.0,2.0,2.0,617.0,149.0,1930.0,-37.7742,144.906,Western Metropolitan
Ascot Vale,95 Walter St,4,h,1480000.0,17/09/2016,5.9,4.0,2.0,2.0,597.0,180.0,1939.0,-37.7757,144.9088,Western Metropolitan
Ascot Vale,3/8 Walter St,2,t,865000.0,18/03/2017,5.9,2.0,2.0,1.0,146.0,132.0,2015.0,-37.7713,144.9038,Western Metropolitan
Ascot Vale,12/9 Milton St,2,u,442000.0,18/06/2016,5.9,2.0,1.0,1.0,0.0,62.0,1975.0,-37.7733,144.9219,Western Metropolitan
Ascot Vale,21A Geddes St,3,h,1037500.0,19/11/2016,5.9,3.0,1.0,2.0,506.0,110.0,1920.0,-37.7779,144.9133,Western Metropolitan
Ascot Vale,1/20 Newsom St,3,t,1050000.0,19/11/2016,5.9,3.0,2.0,2.0,318.0,160.0,2013.0,-37.7744,144.9035,Western Metropolitan
Ascot Vale,14 Ormond Rd,6,h,,19/11/2016,5.9,6.0,2.0,3.0,833.0,411.0,1910.0,-37.7729,144.9291,Western Metropolitan
Ascot Vale,4/27 Roseberry St,2,u,440000.0,19/11/2016,5.9,2.0,1.0,1.0,0.0,65.0,1970.0,-37.7749,144.9137,Western Metropolitan
Ascot Vale,43 Bloomfield Rd,4,h,1430000.0,22/05/2016,5.9,4.0,2.0,0.0,418.0,158.0,1900.0,-37.7766,144.9187,Western Metropolitan
Ascot Vale,96 The Parade,4,h,,22/05/2016,5.9,4.0,3.0,4.0,487.0,402.0,1940.0,-37.7724,144.9136,Western Metropolitan
Ascot Vale,72 Kent St,3,h,,23/04/2016,5.9,3.0,2.0,2.0,298.0,132.0,1890.0,-37.78,144.9247,Western Metropolitan
Ascot Vale,21 Middle St,3,h,1130000.0,23/04/2016,5.9,3.0,2.0,1.0,272.0,157.0,1900.0,-37.7774,144.928,Western Metropolitan
Ascot Vale,78 Francis St,3,h,1135000.0,24/09/2016,5.9,3.0,1.0,1.0,296.0,104.0,1910.0,-37.777,144.9176,Western Metropolitan
Ascot Vale,25 Geddes St,4,h,950000.0,24/09/2016,5.9,4.0,2.0,1.0,298.0,147.0,1920.0,-37.7778,144.9131,Western Metropolitan
Ascot Vale,57 Bloomfield Rd,3,h,,25/02/2017,5.9,3.0,1.0,1.0,206.0,115.0,1900.0,-37.7765,144.9177,Western Metropolitan
Ascot Vale,18/54 Epsom Rd,2,u,390000.0,25/02/2017,5.9,2.0,1.0,1.0,1957.0,69.0,2012.0,-37.7731,144.9074,Western Metropolitan
Ascot Vale,15 Mirams St,4,h,1345000.0,25/02/2017,5.9,4.0,1.0,1.0,552.0,155.0,1920.0,-37.7769,144.9138,Western Metropolitan
Ascot Vale,44 Walter St,3,h,1381500.0,25/02/2017,5.9,3.0,2.0,2.0,416.0,168.0,1900.0,-37.7727,144.9055,Western Metropolitan
Ascot Vale,25 Dalgety Dr,3,h,940000.0,26/07/2016,5.9,3.0,2.0,2.0,285.0,172.0,2011.0,-37.7778,144.9061,Western Metropolitan
Ascot Vale,7 Dalgety Dr,3,h,995000.0,26/07/2016,5.9,3.0,2.0,1.0,314.0,177.0,2010.0,-37.7778,144.9042,Western Metropolitan
Ascot Vale,6 Waller Ct,3,h,786000.0,26/07/2016,5.9,3.0,2.0,1.0,576.0,120.0,1940.0,-37.7816,144.9217,Western Metropolitan
Ascot Vale,17 Ascot St,2,h,705000.0,27/06/2016,5.9,2.0,1.0,3.0,252.0,108.0,1910.0,-37.7825,144.9206,Western Metropolitan
Ascot Vale,73 Kent St,2,h,760000.0,27/06/2016,5.9,2.0,1.0,1.0,124.0,77.0,1900.0,-37.7807,144.9285,Western Metropolitan
Ascot Vale,1 East St,3,t,1000000.0,27/11/2016,5.9,3.0,2.0,2.0,200.0,144.0,2003.0,-37.7766,144.9277,Western Metropolitan
Ascot Vale,1 Bloomfield Rd,3,h,1305000.0,28/05/2016,5.9,2.0,1.0,1.0,278.0,166.0,1900.0,-37.7768,144.9223,Western Metropolitan
Ascot Vale,58 Bloomfield Rd,3,h,1215000.0,28/08/2016,5.9,3.0,1.0,1.0,452.0,175.0,1960.0,-37.7762,144.9174,Western Metropolitan
Ascot Vale,1/91 Epsom Rd,2,u,545000.0,28/08/2016,5.9,2.0,1.0,2.0,194.0,71.0,1900.0,-37.7772,144.9118,Western Metropolitan
Ascot Vale,5 Doncaster St,4,h,1705000.0,30/07/2016,5.9,4.0,2.0,4.0,598.0,273.0,2012.0,-37.7774,144.9104,Western Metropolitan
Ashburton,61 Dent St,4,h,2650000.0,3/09/2016,11.0,4.0,3.0,2.0,753.0,399.0,2015.0,-37.8669,145.0767,Southern Metropolitan
Ashburton,69 Albion Rd,3,h,1670000.0,3/12/2016,11.0,3.0,2.0,2.0,599.0,220.0,1930.0,-37.8673,145.0688,Southern Metropolitan
Ashburton,3/39 Solway St,3,t,2050000.0,3/12/2016,11.0,3.0,3.0,4.0,310.0,315.0,2014.0,-37.874,145.0714,Southern Metropolitan
Ashburton,7A Wirraway Ct,3,h,,4/02/2016,11.0,3.0,1.0,1.0,370.0,100.0,1950.0,-37.8675,145.0895,Southern Metropolitan
Ashburton,3 Dunlop St,3,h,1555000.0,4/06/2016,11.0,3.0,2.0,2.0,731.0,149.0,1935.0,-37.8666,145.0676,Southern Metropolitan
Ashburton,16a Nicholas St,3,h,1100000.0,8/10/2016,11.0,3.0,3.0,2.0,276.0,178.0,2004.0,-37.8699,145.0778,Southern Metropolitan
Ashburton,5 Nicholas St,3,h,1337000.0,8/10/2016,11.0,3.0,1.0,2.0,583.0,112.0,1950.0,-37.8685,145.0786,Southern Metropolitan
Ashburton,115 Ashburn Gr,8,h,2950000.0,10/09/2016,11.0,9.0,7.0,4.0,1472.0,618.0,2009.0,-37.8729,145.0788,Southern Metropolitan
Ashburton,1/1 Nairn St,3,h,1518000.0,10/09/2016,11.0,3.0,2.0,2.0,516.0,145.0,1920.0,-37.8675,145.0668,Southern Metropolitan
Ashburton,9 Gona Ct,3,h,1710000.0,10/12/2016,11.0,3.0,1.0,2.0,806.0,101.0,1950.0,-37.8695,145.084,Southern Metropolitan
Ashburton,76 Nicholas St,3,h,,10/12/2016,11.0,3.0,1.0,2.0,697.0,163.0,1962.0,-37.8738,145.0741,Southern Metropolitan
Ashburton,45 Yuile St,3,h,1655000.0,10/12/2016,11.0,3.0,1.0,3.0,780.0,152.0,1940.0,-37.8599,145.0815,Southern Metropolitan
Ashburton,8 Ryland St,4,h,,12/11/2016,11.0,4.0,2.0,2.0,513.0,160.0,1950.0,-37.861,145.0806,Southern Metropolitan
Ashburton,47 Yuile St,4,h,1550000.0,12/11/2016,11.0,4.0,2.0,2.0,780.0,180.0,1938.0,-37.86,145.0817,Southern Metropolitan
Ashburton,6a Glen Rd,3,h,1662000.0,14/05/2016,11.0,3.0,2.0,2.0,351.0,228.0,2006.0,-37.8742,145.07,Southern Metropolitan
Ashburton,18 Glen Rd,3,h,1665000.0,15/10/2016,11.0,3.0,2.0,3.0,702.0,145.0,1945.0,-37.8737,145.0695,Southern Metropolitan
Ashburton,11a Ambon St,3,h,,16/04/2016,11.0,3.0,2.0,1.0,404.0,398.0,2010.0,-37.8696,145.0811,Southern Metropolitan
Ashburton,29A Yuile St,5,h,3510000.0,18/03/2017,11.0,5.0,5.0,2.0,755.0,444.0,2015.0,-37.8598,145.0796,Southern Metropolitan
Ashburton,20 Gloucester Rd,3,h,,18/06/2016,11.0,3.0,2.0,2.0,591.0,142.0,1960.0,-37.8666,145.0883,Southern Metropolitan
Ashburton,2/17 Ashburn Gr,3,t,900000.0,19/11/2016,11.0,3.0,2.0,2.0,153.0,110.0,1990.0,-37.8655,145.0808,Southern Metropolitan
Ashburton,15 Comas Gr,5,h,2752000.0,22/08/2016,11.0,6.0,4.0,2.0,1075.0,390.0,2010.0,-37.8714,145.07299999999995,Southern Metropolitan
Ashburton,14 Gloucester Rd,4,h,,22/08/2016,11.0,4.0,3.0,1.0,310.0,180.0,2016.0,-37.866,145.0884,Southern Metropolitan
Ashburton,3 Mustang Ct,3,h,1500000.0,22/08/2016,11.0,3.0,2.0,2.0,710.0,139.0,1945.0,-37.8653,145.0897,Southern Metropolitan
Ashburton,63 Dent St,4,h,1800000.0,25/02/2017,11.0,4.0,2.0,4.0,749.0,206.0,1950.0,-37.8669,145.077,Southern Metropolitan
Ashburton,23 Johnston St,4,h,,25/02/2017,11.0,4.0,2.0,2.0,703.0,197.0,1927.0,-37.8599,145.0765,Southern Metropolitan
Ashburton,4 Vears Rd,3,h,1830000.0,25/02/2017,11.0,3.0,2.0,3.0,724.0,168.0,1940.0,-37.8619,145.0879,Southern Metropolitan
Ashburton,14 Lucerne St,3,h,1415000.0,27/06/2016,11.0,3.0,1.0,1.0,605.0,111.0,1950.0,-37.8703,145.0774,Southern Metropolitan
Ashburton,5 Pitt St,2,h,1440000.0,27/06/2016,11.0,2.0,1.0,1.0,687.0,104.0,1940.0,-37.872,145.0692,Southern Metropolitan
Ashburton,1/65 Ashburn Gr,4,t,1250000.0,27/11/2016,11.0,4.0,2.0,2.0,321.0,199.0,2007.0,-37.8693,145.08,Southern Metropolitan
Ashburton,48 Nicholas St,5,h,1600000.0,27/11/2016,11.0,5.0,3.0,4.0,700.0,266.0,1950.0,-37.8724,145.0758,Southern Metropolitan
Ashburton,5 Taylor St,4,h,1860000.0,27/11/2016,11.0,4.0,2.0,3.0,696.0,274.0,2000.0,-37.8711,145.0746,Southern Metropolitan
Ashburton,33 Highgate Gr,4,h,1790000.0,28/05/2016,11.0,4.0,2.0,2.0,514.0,240.0,1935.0,-37.8664,145.0772,Southern Metropolitan
Ashburton,9 Pitt St,4,h,1950000.0,28/05/2016,11.0,4.0,2.0,2.0,844.0,278.0,1940.0,-37.8715,145.0688,Southern Metropolitan
Ashburton,19 Poulter St,3,h,1650000.0,28/08/2016,11.0,3.0,1.0,1.0,697.0,164.0,1947.0,-37.8636,145.0903,Southern Metropolitan
Ashwood,1/53 Winbirra Pde,4,h,1200000.0,4/03/2017,12.2,4.0,3.0,2.0,372.0,201.0,2016.0,-37.8716,145.0999,Southern Metropolitan
Ashwood,18 Montrose St,2,h,1075000.0,4/06/2016,12.2,2.0,1.0,2.0,695.0,114.0,1950.0,-37.8694,145.0944,Southern Metropolitan
Ashwood,11 Scenic Dr,4,h,,6/08/2016,12.2,4.0,2.0,3.0,675.0,302.0,2000.0,-37.8639,145.1021,Southern Metropolitan
Ashwood,4 Scenic Dr,4,h,1500000.0,6/08/2016,12.2,2.0,2.0,2.0,621.0,203.0,2000.0,-37.8647,145.1023,Southern Metropolitan
Ashwood,1/7 Farmer St,2,t,700000.0,7/11/2016,12.2,2.0,1.0,2.0,367.0,110.0,1970.0,-37.8662,145.109,Southern Metropolitan
Ashwood,1/136 High Street Rd,3,h,761000.0,7/11/2016,12.2,3.0,2.0,4.0,400.0,94.0,1950.0,-37.8675,145.106,Southern Metropolitan
Ashwood,35 Douglas St,3,h,1365000.0,10/09/2016,12.2,3.0,1.0,1.0,792.0,,1950.0,-37.864,145.0972,Southern Metropolitan
Ashwood,95 Huntingdale Rd,4,h,1100000.0,10/12/2016,12.2,3.0,2.0,2.0,803.0,152.0,1970.0,-37.8621,145.1126,Southern Metropolitan
Ashwood,10 Parkhill Dr,3,h,,12/11/2016,12.2,3.0,1.0,1.0,768.0,96.0,1950.0,-37.8632,145.1094,Southern Metropolitan
Ashwood,1/7 Murra Ct,2,u,690000.0,14/05/2016,12.2,2.0,1.0,1.0,216.0,90.0,2003.0,-37.8711,145.1017,Southern Metropolitan
Ashwood,58 Ashwood Dr,3,h,1631000.0,15/10/2016,12.2,3.0,2.0,3.0,782.0,215.0,1950.0,-37.8621,145.1021,Southern Metropolitan
Ashwood,9 Barrington Dr,3,h,,15/10/2016,12.2,3.0,1.0,2.0,785.0,151.0,1968.0,-37.861,145.1005,Southern Metropolitan
Ashwood,3 Harold St,4,h,1500000.0,15/10/2016,12.2,4.0,2.0,1.0,593.0,255.0,1930.0,-37.8655,145.096,Southern Metropolitan
Ashwood,16 Scenic Dr,5,h,1529500.0,17/09/2016,12.2,5.0,3.0,2.0,585.0,317.0,2000.0,-37.8637,145.1024,Southern Metropolitan
Ashwood,4 Nolan Ct,4,h,,18/03/2017,12.2,4.0,2.0,2.0,787.0,158.0,1975.0,-37.8618,145.0996,Southern Metropolitan
Ashwood,4/36 Queens Pde,2,u,600000.0,18/03/2017,12.2,2.0,1.0,1.0,153.0,80.0,1970.0,-37.8696,145.0962,Southern Metropolitan
Ashwood,1/148 High Street Rd,3,u,,18/06/2016,12.2,3.0,1.0,2.0,353.0,98.0,1950.0,-37.8676,145.107,Southern Metropolitan
Ashwood,79 Ashwood Dr,4,h,,19/11/2016,12.2,4.0,2.0,2.0,743.0,235.0,2011.0,-37.8611,145.1019,Southern Metropolitan
Ashwood,16 Carlyle St,3,h,,19/11/2016,12.2,3.0,1.0,1.0,706.0,157.0,1950.0,-37.8612,145.0958,Southern Metropolitan
Ashwood,17 Parkhill Dr,4,h,1240000.0,19/11/2016,12.2,4.0,2.0,2.0,766.0,192.0,1950.0,-37.8629,145.1097,Southern Metropolitan
Ashwood,22 Vannam Dr,3,h,,22/05/2016,12.2,3.0,2.0,2.0,731.0,147.0,1950.0,-37.8613,145.1034,Southern Metropolitan
Ashwood,2/6 Murra Ct,2,u,700000.0,22/08/2016,12.2,2.0,1.0,2.0,192.0,88.0,2007.0,-37.8709,145.102,Southern Metropolitan
Ashwood,4 Teck St,2,h,1110000.0,24/09/2016,12.2,2.0,1.0,1.0,586.0,86.0,1950.0,-37.8683,145.1082,Southern Metropolitan
Ashwood,14 Ashwood Dr,3,h,1305000.0,25/02/2017,12.2,3.0,1.0,1.0,760.0,120.0,1960.0,-37.858,145.1038,Southern Metropolitan
Ashwood,1/2 Condah Ct,3,h,855000.0,25/02/2017,12.2,3.0,2.0,1.0,320.0,85.0,1958.0,-37.87,145.1103,Southern Metropolitan
Ashwood,1/16 Raymond St,3,t,900500.0,27/11/2016,12.2,3.0,2.0,2.0,256.0,134.0,2012.0,-37.8655,145.1096,Southern Metropolitan
Ashwood,17 Vannam Dr,4,h,,27/11/2016,12.2,4.0,2.0,2.0,780.0,155.0,1950.0,-37.8613,145.10299999999995,Southern Metropolitan
Ashwood,13 Ashwood Dr,4,h,,28/05/2016,12.2,3.0,3.0,2.0,717.0,311.0,1960.0,-37.8575,145.106,Southern Metropolitan
Ashwood,6 Clearview Cl,5,h,,28/05/2016,12.2,4.0,3.0,2.0,579.0,243.0,1998.0,-37.8633,145.1021,Southern Metropolitan
Ashwood,4 Newbury Ct,3,h,1200000.0,28/05/2016,12.2,3.0,2.0,2.0,839.0,198.0,1970.0,-37.8614,145.1098,Southern Metropolitan
Ashwood,2/53 Salisbury Rd,3,t,830000.0,28/08/2016,12.2,2.0,1.0,2.0,212.0,130.0,2012.0,-37.8723,145.1089,Southern Metropolitan
Ashwood,577 Warrigal Rd,3,h,,28/08/2016,12.2,3.0,1.0,4.0,677.0,140.0,1960.0,-37.8688,145.0926,Southern Metropolitan
Avondale Heights,8 Norma Ct,3,h,850000.0,3/09/2016,10.5,3.0,1.0,1.0,593.0,118.0,1970.0,-37.7677,144.8674,Western Metropolitan
Avondale Heights,9 Rogerson St,3,h,750000.0,3/09/2016,10.5,3.0,1.0,1.0,0.0,103.0,1980.0,-37.7634,144.8611,Western Metropolitan
Avondale Heights,157 Canning St,3,t,851000.0,3/12/2016,10.5,3.0,3.0,1.0,557.0,181.0,2017.0,-37.77,144.8572,Western Metropolitan
Avondale Heights,7 Peerless Ct,4,h,,3/12/2016,10.5,4.0,2.0,2.0,705.0,500.0,1999.0,-37.7604,144.8713,Western Metropolitan
Avondale Heights,2 Arbor Tce,4,h,1155000.0,4/06/2016,10.5,3.0,2.0,2.0,569.0,225.0,2008.0,-37.7654,144.8655,Western Metropolitan
Avondale Heights,19 Rogerson St,3,h,,6/08/2016,10.5,3.0,1.0,1.0,585.0,128.0,1955.0,-37.7637,144.8601,Western Metropolitan
Avondale Heights,68 Thompson St,3,h,680000.0,6/08/2016,10.5,3.0,1.0,2.0,570.0,120.0,1970.0,-37.7591,144.8542,Western Metropolitan
Avondale Heights,119 Canning St,3,h,,7/05/2016,10.5,3.0,1.0,2.0,600.0,103.0,1965.0,-37.7704,144.8613,Western Metropolitan
Avondale Heights,97 Military Rd,3,h,627500.0,8/10/2016,10.5,3.0,1.0,1.0,550.0,143.0,1970.0,-37.7632,144.8622,Western Metropolitan
Avondale Heights,3 Clive Ct,4,h,950000.0,10/12/2016,10.5,4.0,3.0,3.0,761.0,281.0,1970.0,-37.7524,144.8714,Western Metropolitan
Avondale Heights,10 Hanley St,3,h,,10/12/2016,10.5,3.0,1.0,3.0,595.0,142.0,1955.0,-37.7612,144.8561,Western Metropolitan
Avondale Heights,103 Military Rd,3,h,,15/10/2016,10.5,3.0,1.0,1.0,580.0,117.0,1970.0,-37.7627,144.862,Western Metropolitan
Avondale Heights,8 Herbert St,3,h,705000.0,22/05/2016,10.5,3.0,1.0,1.0,581.0,106.0,1960.0,-37.7691,144.8575,Western Metropolitan
Avondale Heights,2 Hillman Ct,4,h,1100000.0,22/05/2016,10.5,4.0,3.0,2.0,873.0,395.0,1992.0,-37.7609,144.8639,Western Metropolitan
Avondale Heights,20 Westminster Dr,3,h,892500.0,22/05/2016,10.5,3.0,1.0,1.0,586.0,118.0,1965.0,-37.7642,144.8603,Western Metropolitan
Avondale Heights,1/24 Bordeaux St,2,h,522500.0,24/09/2016,10.5,2.0,1.0,1.0,220.0,101.0,1995.0,-37.756,144.8641,Western Metropolitan
Avondale Heights,72 Military Rd,4,h,680000.0,24/09/2016,10.5,4.0,2.0,2.0,554.0,140.0,1960.0,-37.7649,144.8633,Western Metropolitan
Avondale Heights,2 Drake Ct,3,h,875000.0,25/02/2017,10.5,3.0,1.0,3.0,812.0,117.0,1960.0,-37.765,144.8578,Western Metropolitan
Avondale Heights,109 North Rd,4,h,762000.0,26/07/2016,10.5,4.0,2.0,2.0,589.0,150.0,1961.0,-37.7573,144.8534,Western Metropolitan
Avondale Heights,2/4 Carmyle Ct,2,u,411000.0,27/11/2016,10.5,2.0,1.0,1.0,0.0,85.0,1995.0,-37.7608,144.863,Western Metropolitan
