Suburb,Address,Rooms,Price,SellerG,Date,Distance,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname
Ascot Vale,58 Bloomfield Rd,3,1215000.0,Stockdale,28/08/2016,5.9,3.0,1.0,1.0,452.0,175.0,1960.0,Moonee Valley City Council,-37.7762,144.9174,Western Metropolitan
Ascot Vale,5 Doncaster St,4,1705000.0,Jellis,30/07/2016,5.9,4.0,2.0,4.0,598.0,273.0,2012.0,Moonee Valley City Council,-37.7774,144.9104,Western Metropolitan
Ashburton,61 Dent St,4,2650000.0,Marshall,3/09/2016,11.0,4.0,3.0,2.0,753.0,399.0,2015.0,Boroondara City Council,-37.8669,145.0767,Southern Metropolitan
Ashburton,69 Albion Rd,3,1670000.0,Jellis,3/12/2016,11.0,3.0,2.0,2.0,599.0,220.0,1930.0,Boroondara City Council,-37.8673,145.0688,Southern Metropolitan
Ashburton,3 Dunlop St,3,1555000.0,Jellis,4/06/2016,11.0,3.0,2.0,2.0,731.0,149.0,1935.0,Boroondara City Council,-37.8666,145.0676,Southern Metropolitan
Ashburton,16a Nicholas St,3,1100000.0,Marshall,8/10/2016,11.0,3.0,3.0,2.0,276.0,178.0,2004.0,Boroondara City Council,-37.8699,145.0778,Southern Metropolitan
Ashburton,5 Nicholas St,3,1337000.0,Buxton,8/10/2016,11.0,3.0,1.0,2.0,583.0,112.0,1950.0,Boroondara City Council,-37.8685,145.0786,Southern Metropolitan
Ashburton,115 Ashburn Gr,8,2950000.0,hockingstuart,10/09/2016,11.0,9.0,7.0,4.0,1472.0,618.0,2009.0,Boroondara City Council,-37.8729,145.0788,Southern Metropolitan
Ashburton,1/1 Nairn St,3,1518000.0,Jellis,10/09/2016,11.0,3.0,2.0,2.0,516.0,145.0,1920.0,Boroondara City Council,-37.8675,145.0668,Southern Metropolitan
Ashburton,9 Gona Ct,3,1710000.0,hockingstuart,10/12/2016,11.0,3.0,1.0,2.0,806.0,101.0,1950.0,Boroondara City Council,-37.8695,145.084,Southern Metropolitan
Ashburton,45 Yuile St,3,1655000.0,Jellis,10/12/2016,11.0,3.0,1.0,3.0,780.0,152.0,1940.0,Boroondara City Council,-37.8599,145.0815,Southern Metropolitan
Ashburton,47 Yuile St,4,1550000.0,Marshall,12/11/2016,11.0,4.0,2.0,2.0,780.0,180.0,1938.0,Boroondara City Council,-37.86,145.0817,Southern Metropolitan
Ashburton,6a Glen Rd,3,1662000.0,Jellis,14/05/2016,11.0,3.0,2.0,2.0,351.0,228.0,2006.0,Boroondara City Council,-37.8742,145.07,Southern Metropolitan
Ashburton,18 Glen Rd,3,1665000.0,Jellis,15/10/2016,11.0,3.0,2.0,3.0,702.0,145.0,1945.0,Boroondara City Council,-37.8737,145.0695,Southern Metropolitan
Ashburton,29A Yuile St,5,3510000.0,Jellis,18/03/2017,11.0,5.0,5.0,2.0,755.0,444.0,2015.0,Boroondara City Council,-37.8598,145.0796,Southern Metropolitan
Ashburton,15 Comas Gr,5,2752000.0,Jellis,22/08/2016,11.0,6.0,4.0,2.0,1075.0,390.0,2010.0,Boroondara City Council,-37.8714,145.07299999999998,Southern Metropolitan
Ashburton,3 Mustang Ct,3,1500000.0,Jellis,22/08/2016,11.0,3.0,2.0,2.0,710.0,139.0,1945.0,Boroondara City Council,-37.8653,145.0897,Southern Metropolitan
Ashburton,63 Dent St,4,1800000.0,Jellis,25/02/2017,11.0,4.0,2.0,4.0,749.0,206.0,1950.0,Boroondara City Council,-37.8669,145.077,Southern Metropolitan
Ashburton,4 Vears Rd,3,1830000.0,Jellis,25/02/2017,11.0,3.0,2.0,3.0,724.0,168.0,1940.0,Boroondara City Council,-37.8619,145.0879,Southern Metropolitan
Ashburton,14 Lucerne St,3,1415000.0,Buxton,27/06/2016,11.0,3.0,1.0,1.0,605.0,111.0,1950.0,Boroondara City Council,-37.8703,145.0774,Southern Metropolitan
Ashburton,5 Pitt St,2,1440000.0,Jellis,27/06/2016,11.0,2.0,1.0,1.0,687.0,104.0,1940.0,Boroondara City Council,-37.872,145.0692,Southern Metropolitan
Ashburton,48 Nicholas St,5,1600000.0,Marshall,27/11/2016,11.0,5.0,3.0,4.0,700.0,266.0,1950.0,Boroondara City Council,-37.8724,145.0758,Southern Metropolitan
Ashburton,5 Taylor St,4,1860000.0,Jellis,27/11/2016,11.0,4.0,2.0,3.0,696.0,274.0,2000.0,Boroondara City Council,-37.8711,145.0746,Southern Metropolitan
Ashburton,33 Highgate Gr,4,1790000.0,hockingstuart,28/05/2016,11.0,4.0,2.0,2.0,514.0,240.0,1935.0,Boroondara City Council,-37.8664,145.0772,Southern Metropolitan
Ashburton,9 Pitt St,4,1950000.0,Tim,28/05/2016,11.0,4.0,2.0,2.0,844.0,278.0,1940.0,Boroondara City Council,-37.8715,145.0688,Southern Metropolitan
Ashburton,19 Poulter St,3,1650000.0,Marshall,28/08/2016,11.0,3.0,1.0,1.0,697.0,164.0,1947.0,Boroondara City Council,-37.8636,145.0903,Southern Metropolitan
Ashwood,1/53 Winbirra Pde,4,1200000.0,Purplebricks,4/03/2017,12.2,4.0,3.0,2.0,372.0,201.0,2016.0,Monash City Council,-37.8716,145.0999,Southern Metropolitan
Ashwood,18 Montrose St,2,1075000.0,Jellis,4/06/2016,12.2,2.0,1.0,2.0,695.0,114.0,1950.0,Monash City Council,-37.8694,145.0944,Southern Metropolitan
Ashwood,4 Scenic Dr,4,1500000.0,Fletchers,6/08/2016,12.2,2.0,2.0,2.0,621.0,203.0,2000.0,Monash City Council,-37.8647,145.1023,Southern Metropolitan
Ashwood,1/136 High Street Rd,3,761000.0,Fletchers,7/11/2016,12.2,3.0,2.0,4.0,400.0,94.0,1950.0,Monash City Council,-37.8675,145.106,Southern Metropolitan
Ashwood,35 Douglas St,3,1365000.0,Fletchers,10/09/2016,12.2,3.0,1.0,1.0,792.0,792.0,1950.0,Monash City Council,-37.864000000000004,145.0972,Southern Metropolitan
Ashwood,95 Huntingdale Rd,4,1100000.0,Tim,10/12/2016,12.2,3.0,2.0,2.0,803.0,152.0,1970.0,Monash City Council,-37.8621,145.1126,Southern Metropolitan
Ashwood,58 Ashwood Dr,3,1631000.0,Jellis,15/10/2016,12.2,3.0,2.0,3.0,782.0,215.0,1950.0,Monash City Council,-37.8621,145.1021,Southern Metropolitan
Ashwood,3 Harold St,4,1500000.0,Buxton,15/10/2016,12.2,4.0,2.0,1.0,593.0,255.0,1930.0,Monash City Council,-37.8655,145.096,Southern Metropolitan
Ashwood,16 Scenic Dr,5,1529500.0,Buxton,17/09/2016,12.2,5.0,3.0,2.0,585.0,317.0,2000.0,Monash City Council,-37.8637,145.1024,Southern Metropolitan
Ashwood,17 Parkhill Dr,4,1240000.0,Tim,19/11/2016,12.2,4.0,2.0,2.0,766.0,192.0,1950.0,Monash City Council,-37.8629,145.1097,Southern Metropolitan
Ashwood,4 Teck St,2,1110000.0,Fletchers,24/09/2016,12.2,2.0,1.0,1.0,586.0,86.0,1950.0,Monash City Council,-37.8683,145.1082,Southern Metropolitan
Ashwood,14 Ashwood Dr,3,1305000.0,Jellis,25/02/2017,12.2,3.0,1.0,1.0,760.0,120.0,1960.0,Monash City Council,-37.858000000000004,145.1038,Southern Metropolitan
Ashwood,1/2 Condah Ct,3,855000.0,Noel,25/02/2017,12.2,3.0,2.0,1.0,320.0,85.0,1958.0,Monash City Council,-37.87,145.1103,Southern Metropolitan
Ashwood,4 Newbury Ct,3,1200000.0,Buxton,28/05/2016,12.2,3.0,2.0,2.0,839.0,198.0,1970.0,Monash City Council,-37.8614,145.1098,Southern Metropolitan
Avondale Heights,8 Norma Ct,3,850000.0,Moonee,3/09/2016,10.5,3.0,1.0,1.0,593.0,118.0,1970.0,Moonee Valley City Council,-37.7677,144.8674,Western Metropolitan
Avondale Heights,9 Rogerson St,3,750000.0,Moonee,3/09/2016,10.5,3.0,1.0,1.0,0.0,103.0,1980.0,Moonee Valley City Council,-37.7634,144.8611,Western Metropolitan
Avondale Heights,2 Arbor Tce,4,1155000.0,Nelson,4/06/2016,10.5,3.0,2.0,2.0,569.0,225.0,2008.0,Moonee Valley City Council,-37.7654,144.8655,Western Metropolitan
Avondale Heights,68 Thompson St,3,680000.0,Nelson,6/08/2016,10.5,3.0,1.0,2.0,570.0,120.0,1970.0,Moonee Valley City Council,-37.7591,144.8542,Western Metropolitan
Avondale Heights,97 Military Rd,3,627500.0,Moonee,8/10/2016,10.5,3.0,1.0,1.0,550.0,143.0,1970.0,Moonee Valley City Council,-37.7632,144.8622,Western Metropolitan
Avondale Heights,3 Clive Ct,4,950000.0,Moonee,10/12/2016,10.5,4.0,3.0,3.0,761.0,281.0,1970.0,Moonee Valley City Council,-37.7524,144.8714,Western Metropolitan
Avondale Heights,8 Herbert St,3,705000.0,Nelson,22/05/2016,10.5,3.0,1.0,1.0,581.0,106.0,1960.0,Moonee Valley City Council,-37.7691,144.8575,Western Metropolitan
Avondale Heights,2 Hillman Ct,4,1100000.0,Brad,22/05/2016,10.5,4.0,3.0,2.0,873.0,395.0,1992.0,Moonee Valley City Council,-37.7609,144.8639,Western Metropolitan
Avondale Heights,20 Westminster Dr,3,892500.0,Nelson,22/05/2016,10.5,3.0,1.0,1.0,586.0,118.0,1965.0,Moonee Valley City Council,-37.7642,144.8603,Western Metropolitan
Avondale Heights,1/24 Bordeaux St,2,522500.0,Nelson,24/09/2016,10.5,2.0,1.0,1.0,220.0,101.0,1995.0,Moonee Valley City Council,-37.756,144.8641,Western Metropolitan
Avondale Heights,72 Military Rd,4,680000.0,Nelson,24/09/2016,10.5,4.0,2.0,2.0,554.0,140.0,1960.0,Moonee Valley City Council,-37.7649,144.8633,Western Metropolitan
Avondale Heights,2 Drake Ct,3,875000.0,Edward,25/02/2017,10.5,3.0,1.0,3.0,812.0,117.0,1960.0,Moonee Valley City Council,-37.765,144.8578,Western Metropolitan
Avondale Heights,109 North Rd,4,762000.0,Nelson,26/07/2016,10.5,4.0,2.0,2.0,589.0,150.0,1961.0,Moonee Valley City Council,-37.7573,144.8534,Western Metropolitan
Avondale Heights,10 Skewes St,3,805000.0,Nelson,27/11/2016,10.5,3.0,2.0,2.0,593.0,103.0,1970.0,Moonee Valley City Council,-37.7607,144.8581,Western Metropolitan
Avondale Heights,43 Skewes St,3,634000.0,Nelson,28/05/2016,10.5,4.0,2.0,1.0,582.0,153.0,1950.0,Moonee Valley City Council,-37.7584,144.8568,Western Metropolitan
Balaclava,18 Linton St,4,1819000.0,Gary,3/09/2016,6.6,3.0,2.0,1.0,244.0,180.0,1900.0,Port Phillip City Council,-37.8668,144.9928,Southern Metropolitan
Balaclava,6 Blenheim St,3,1193000.0,McGrath,18/06/2016,6.6,3.0,1.0,1.0,178.0,100.0,1920.0,Port Phillip City Council,-37.8663,144.9948,Southern Metropolitan
Balaclava,1/17 Albion St,2,981000.0,Buxton,25/02/2017,6.6,2.0,1.0,0.0,159.0,84.0,1930.0,Port Phillip City Council,-37.874,144.9933,Southern Metropolitan
Balaclava,10 Grosvenor St,3,1690000.0,McGrath,25/02/2017,6.6,3.0,2.0,2.0,339.0,159.0,1890.0,Port Phillip City Council,-37.872,144.9909,Southern Metropolitan
Balwyn,166 Gordon St,2,2100000.0,Marshall,3/09/2016,9.7,2.0,1.0,1.0,659.0,123.0,1920.0,Boroondara City Council,-37.8094,145.0807,Southern Metropolitan
Balwyn,36 Narrak Rd,4,1800000.0,Marshall,3/09/2016,9.7,4.0,2.0,2.0,715.0,218.0,1985.0,Boroondara City Council,-37.811,145.0958,Southern Metropolitan
Balwyn,112 Belmore Rd,5,2570000.0,RT,3/12/2016,9.7,5.0,3.0,2.0,715.0,420.0,2009.0,Boroondara City Council,-37.8028,145.0768,Southern Metropolitan
Balwyn,27 Bevan St,4,2400000.0,RW,3/12/2016,9.7,4.0,2.0,2.0,744.0,226.0,1985.0,Boroondara City Council,-37.8147,145.0748,Southern Metropolitan
Balwyn,349 Union Rd,6,4000000.0,Jellis,3/12/2016,9.7,6.0,4.0,7.0,2051.0,449.0,1935.0,Boroondara City Council,-37.8051,145.1016,Southern Metropolitan
Balwyn,22 Yongala St,5,2250000.0,Noel,3/12/2016,9.7,5.0,3.0,2.0,600.0,356.0,2006.0,Boroondara City Council,-37.8061,145.0801,Southern Metropolitan
Balwyn,40 Metung St,5,2800000.0,Marshall,4/06/2016,9.7,5.0,3.0,2.0,678.0,349.0,2001.0,Boroondara City Council,-37.8048,145.0708,Southern Metropolitan
Balwyn,142 Balwyn Rd,2,1850000.0,Fletchers,6/08/2016,9.7,3.0,1.0,1.0,1015.0,166.0,1930.0,Boroondara City Council,-37.8074,145.0826,Southern Metropolitan
Balwyn,4/3 King St,3,700000.0,Marshall,7/05/2016,9.7,3.0,1.0,1.0,188.0,110.0,1970.0,Boroondara City Council,-37.8065,145.065,Southern Metropolitan
Balwyn,3/18 Weir St,2,500000.0,Marshall,7/05/2016,9.7,2.0,1.0,1.0,0.0,72.0,1960.0,Boroondara City Council,-37.8162,145.0841,Southern Metropolitan
Balwyn,3 Westminster St,3,2125000.0,Jellis,7/05/2016,9.7,3.0,2.0,2.0,699.0,252.0,1985.0,Boroondara City Council,-37.814,145.0966,Southern Metropolitan
Balwyn,13 Naroo St,4,1800000.0,Jellis,8/10/2016,9.7,3.0,2.0,2.0,577.0,200.0,1948.0,Boroondara City Council,-37.8032,145.0693,Southern Metropolitan
Balwyn,1/18 Belmore Rd,3,905000.0,Kay,10/12/2016,9.7,3.0,1.0,2.0,281.0,150.0,1995.0,Boroondara City Council,-37.8013,145.0652,Southern Metropolitan
Balwyn,316 Belmore Rd,4,1750000.0,Ascend,10/12/2016,9.7,4.0,3.0,2.0,453.0,308.0,2016.0,Boroondara City Council,-37.8044,145.1006,Southern Metropolitan
Balwyn,5 Millah Rd,4,3270000.0,Fletchers,12/11/2016,9.7,4.0,2.0,4.0,935.0,241.0,1927.0,Boroondara City Council,-37.8157,145.0795,Southern Metropolitan
Balwyn,38 Frederick St,4,2730000.0,RT,15/10/2016,9.7,4.0,3.0,2.0,674.0,336.0,1997.0,Boroondara City Council,-37.8068,145.0786,Southern Metropolitan
Balwyn,29 Bevan St,4,2188000.0,Marshall,19/11/2016,9.7,4.0,2.0,2.0,752.0,253.0,1981.0,Boroondara City Council,-37.8149,145.0747,Southern Metropolitan
Balwyn,262 Union Rd,4,3290000.0,Jellis,22/05/2016,9.7,4.0,3.0,2.0,1007.0,350.0,1910.0,Boroondara City Council,-37.8135,145.0995,Southern Metropolitan
Balwyn,27 Metung St,4,2410000.0,Fletchers,24/09/2016,9.7,4.0,2.0,1.0,685.0,207.0,1940.0,Boroondara City Council,-37.8056,145.071,Southern Metropolitan
Balwyn,26 Wills St,4,2000000.0,hockingstuart,27/06/2016,9.7,3.0,1.0,2.0,739.0,291.0,1930.0,Boroondara City Council,-37.8039,145.0631,Southern Metropolitan
Balwyn,165 Balwyn Rd,4,1900000.0,Mandy,27/11/2016,9.7,4.0,2.0,1.0,665.0,155.0,1940.0,Boroondara City Council,-37.8057,145.0825,Southern Metropolitan
Balwyn,17 Knutsford St,3,3401000.0,Jellis,27/11/2016,9.7,3.0,2.0,1.0,706.0,166.0,1930.0,Boroondara City Council,-37.8161,145.0748,Southern Metropolitan
Balwyn,47 Naroo St,3,1750000.0,Jellis,27/11/2016,9.7,3.0,2.0,3.0,613.0,193.0,1943.0,Boroondara City Council,-37.8056,145.0688,Southern Metropolitan
Balwyn,112 Belmore Rd,5,3020000.0,Jellis,28/05/2016,9.7,5.0,3.0,2.0,715.0,420.0,2009.0,Boroondara City Council,-37.8028,145.0768,Southern Metropolitan
Balwyn,12 Wills St,5,2450000.0,Marshall,28/05/2016,9.7,4.0,2.0,2.0,981.0,260.0,1960.0,Boroondara City Council,-37.8058,145.0627,Southern Metropolitan
Balwyn,321a Union Rd,3,1500000.0,Noel,28/08/2016,9.7,3.0,2.0,2.0,404.0,190.0,2011.0,Boroondara City Council,-37.8075,145.1011,Southern Metropolitan
Balwyn,33 Power St,4,1700000.0,Marshall,30/07/2016,9.7,3.0,1.0,1.0,672.0,115.0,1935.0,Boroondara City Council,-37.8099,145.0792,Southern Metropolitan
Balwyn North,153 Doncaster Rd,3,1500000.0,Jellis,3/09/2016,9.2,3.0,2.0,1.0,778.0,154.0,1950.0,Boroondara City Council,-37.7939,145.0789,Southern Metropolitan
Balwyn North,19 Jacka St,4,3230000.0,Jellis,3/09/2016,9.2,4.0,4.0,3.0,1135.0,275.0,1960.0,Boroondara City Council,-37.8014,145.0892,Southern Metropolitan
Balwyn North,25 Bolinda Rd,4,1905000.0,Noel,3/12/2016,9.2,4.0,2.0,2.0,647.0,185.0,1955.0,Boroondara City Council,-37.7917,145.0868,Southern Metropolitan
Balwyn North,3 Dumblane St,5,3300000.0,hockingstuart,3/12/2016,9.2,5.0,4.0,2.0,760.0,477.0,2015.0,Boroondara City Council,-37.7907,145.0907,Southern Metropolitan
Balwyn North,30 Hood St,4,1900000.0,Fletchers,3/12/2016,9.2,4.0,2.0,2.0,642.0,215.0,1955.0,Boroondara City Council,-37.7988,145.0726,Southern Metropolitan
Balwyn North,36 Kenny St,3,2251000.0,Marshall,3/12/2016,9.2,3.0,1.0,2.0,888.0,137.0,1950.0,Boroondara City Council,-37.8002,145.0949,Southern Metropolitan
Balwyn North,13 Riverview Rd,4,2205000.0,RW,3/12/2016,9.2,4.0,2.0,2.0,750.0,214.0,1950.0,Boroondara City Council,-37.7906,145.0788,Southern Metropolitan
Balwyn North,43 Sweyn St,3,1265000.0,hockingstuart,3/12/2016,9.2,3.0,2.0,1.0,347.0,160.0,2011.0,Boroondara City Council,-37.7947,145.1035,Southern Metropolitan
Balwyn North,14 Kawarren St,4,1750000.0,Kay,4/03/2017,9.2,4.0,2.0,2.0,673.0,185.0,1960.0,Boroondara City Council,-37.7856,145.0918,Southern Metropolitan
Balwyn North,88 Longview Rd,3,1450000.0,Jellis,4/03/2017,9.2,3.0,1.0,2.0,665.0,124.0,1950.0,Boroondara City Council,-37.7862,145.0781,Southern Metropolitan
Balwyn North,113 Maud St,4,2614000.0,Fletchers,4/03/2017,9.2,4.0,2.0,2.0,772.0,150.0,1955.0,Boroondara City Council,-37.7959,145.0787,Southern Metropolitan
Balwyn North,6 Stuart Ct,4,1825000.0,Fletchers,4/03/2017,9.2,4.0,2.0,3.0,736.0,225.0,1958.0,Boroondara City Council,-37.7944,145.1028,Southern Metropolitan
Balwyn North,325 Belmore Rd,5,3250000.0,Jellis,6/08/2016,9.2,3.0,4.0,2.0,886.0,520.0,2013.0,Boroondara City Council,-37.804,145.0951,Southern Metropolitan
Balwyn North,30 Clifton St,4,1572000.0,hockingstuart,7/05/2016,9.2,4.0,2.0,2.0,662.0,330.0,1965.0,Boroondara City Council,-37.798,145.1007,Southern Metropolitan
Balwyn North,108 Bulleen Rd,5,1750000.0,Jellis,7/11/2016,9.2,5.0,3.0,2.0,705.0,365.0,2013.0,Boroondara City Council,-37.7851,145.0775,Southern Metropolitan
Balwyn North,5 Carrington St,4,1850000.0,Jellis,7/11/2016,9.2,4.0,2.0,2.0,619.0,254.0,1990.0,Boroondara City Council,-37.8025,145.0843,Southern Metropolitan
Balwyn North,3 Clive Ct,4,2130000.0,RW,8/10/2016,9.2,4.0,3.0,2.0,1274.0,275.0,1970.0,Boroondara City Council,-37.7822,145.0907,Southern Metropolitan
Balwyn North,7 Page St,5,3690000.0,RW,8/10/2016,9.2,4.0,4.0,2.0,624.0,154.0,1967.0,Boroondara City Council,-37.802,145.0797,Southern Metropolitan
Balwyn North,8 Cash St,4,1740000.0,Jellis,10/09/2016,9.2,4.0,2.0,2.0,610.0,275.0,1993.0,Boroondara City Council,-37.7843,145.0891,Southern Metropolitan
Balwyn North,7 Grieve St,4,2575000.0,Jellis,10/09/2016,9.2,4.0,3.0,2.0,657.0,355.0,2006.0,Boroondara City Council,-37.7981,145.0904,Southern Metropolitan
Balwyn North,39 Kawarren St,4,1388800.0,Jellis,10/09/2016,9.2,3.0,2.0,1.0,517.0,247.0,1970.0,Boroondara City Council,-37.783,145.0926,Southern Metropolitan
Balwyn North,41 Helston St,4,1800000.0,Fletchers/One,10/12/2016,9.2,4.0,2.0,4.0,587.0,165.0,1960.0,Boroondara City Council,-37.7841,145.0953,Southern Metropolitan
Balwyn North,15 Moody St,4,2910000.0,Marshall,10/12/2016,9.2,4.0,3.0,2.0,1070.0,247.0,1992.0,Boroondara City Council,-37.7975,145.0716,Southern Metropolitan
Balwyn North,23a The Boulevard,5,2200000.0,Noel,12/06/2016,9.2,5.0,3.0,2.0,900.0,355.0,1955.0,Boroondara City Council,-37.7868,145.0677,Southern Metropolitan
Balwyn North,1 Bolinda Rd,3,1700000.0,Fletchers,13/08/2016,9.2,3.0,2.0,3.0,763.0,168.0,1960.0,Boroondara City Council,-37.7935,145.0865,Southern Metropolitan
Balwyn North,56a Clifton St,3,1230000.0,Noel,14/05/2016,9.2,3.0,3.0,1.0,310.0,188.0,2012.0,Boroondara City Council,-37.7949,145.1014,Southern Metropolitan
Balwyn North,2 Tudor Ct,7,2600000.0,Barry,14/05/2016,9.2,5.0,3.0,3.0,637.0,529.0,2008.0,Boroondara City Council,-37.7898,145.0967,Southern Metropolitan
Balwyn North,28 Walnut Rd,4,1950000.0,Fletchers,14/05/2016,9.2,3.0,3.0,2.0,665.0,232.0,1970.0,Boroondara City Council,-37.7889,145.0904,Southern Metropolitan
Balwyn North,14 Dumblane St,5,1750000.0,RW,15/10/2016,9.2,5.0,2.0,2.0,710.0,170.0,1955.0,Boroondara City Council,-37.7907,145.0916,Southern Metropolitan
Balwyn North,64 Greythorn Rd,5,2000000.0,Fletchers,15/10/2016,9.2,5.0,2.0,2.0,1002.0,244.0,1950.0,Boroondara City Council,-37.796,145.0984,Southern Metropolitan
Balwyn North,42 Maud St,3,1480000.0,Jellis,15/10/2016,9.2,3.0,1.0,4.0,605.0,116.0,1950.0,Boroondara City Council,-37.7951,145.0696,Southern Metropolitan
Balwyn North,54 Sutton St,3,1818000.0,Fletchers,15/10/2016,9.2,3.0,1.0,1.0,722.0,90.0,1930.0,Boroondara City Council,-37.7956,145.0829,Southern Metropolitan
Balwyn North,48 Hosken St,4,2525000.0,Jellis,16/04/2016,9.2,4.0,2.0,2.0,1235.0,196.0,1960.0,Boroondara City Council,-37.7988,145.089,Southern Metropolitan
Balwyn North,17 Stephens St,4,3360000.0,Assisi,16/04/2016,9.2,4.0,3.0,1.0,904.0,420.0,2003.0,Boroondara City Council,-37.797,145.086,Southern Metropolitan
Balwyn North,15 Illawarra Rd,3,1903000.0,Noel,16/07/2016,9.2,3.0,1.0,2.0,713.0,720.0,1950.0,Boroondara City Council,-37.7982,145.0816,Southern Metropolitan
Balwyn North,12 Clifton St,4,1720000.0,Marshall,18/03/2017,9.2,4.0,3.0,2.0,869.0,170.0,1950.0,Boroondara City Council,-37.8002,145.0999,Southern Metropolitan
Balwyn North,9 Seattle St,4,1675000.0,Fletchers,18/03/2017,9.2,4.0,2.0,2.0,667.0,201.0,1974.0,Boroondara City Council,-37.7835,145.0883,Southern Metropolitan
Balwyn North,9 Stephens St,5,4000000.0,Marshall,18/06/2016,9.2,5.0,5.0,4.0,1364.0,518.0,2013.0,Boroondara City Council,-37.7961,145.0859,Southern Metropolitan
Balwyn North,5 Grieve St,4,2205000.0,Fletchers,19/11/2016,9.2,4.0,2.0,2.0,1010.0,250.0,1950.0,Boroondara City Council,-37.7982,145.0903,Southern Metropolitan
Balwyn North,28 Severn St,3,2100000.0,Jellis,19/11/2016,9.2,3.0,2.0,3.0,949.0,175.0,1940.0,Boroondara City Council,-37.796,145.0696,Southern Metropolitan
Balwyn North,3/1 Corhampton Rd,2,685000.0,Jellis,22/05/2016,9.2,2.0,1.0,1.0,177.0,85.0,1975.0,Boroondara City Council,-37.7935,145.0679,Southern Metropolitan
Balwyn North,85a Woodville St,3,1335000.0,Fletchers,22/05/2016,9.2,3.0,2.0,2.0,368.0,177.0,2009.0,Boroondara City Council,-37.7846,145.0935,Southern Metropolitan
Balwyn North,41 Helston St,4,1900000.0,One,22/08/2016,9.2,4.0,2.0,4.0,587.0,165.0,1960.0,Boroondara City Council,-37.7841,145.0953,Southern Metropolitan
Balwyn North,19 Hedderwick St,4,1250000.0,Marshall,25/02/2017,9.2,4.0,2.0,2.0,644.0,153.0,1950.0,Boroondara City Council,-37.7997,145.0993,Southern Metropolitan
Balwyn North,430 Balwyn Rd,5,1875000.0,Fletchers,27/06/2016,9.2,5.0,3.0,2.0,842.0,200.0,1961.0,Boroondara City Council,-37.7854,145.0869,Southern Metropolitan
Balwyn North,43 Helston St,4,1530000.0,hockingstuart,27/06/2016,9.2,4.0,2.0,2.0,701.0,198.0,1960.0,Boroondara City Council,-37.7839,145.0954,Southern Metropolitan
Balwyn North,16 Nevada St,4,1700000.0,Jellis,27/06/2016,9.2,3.0,2.0,5.0,754.0,175.0,1960.0,Boroondara City Council,-37.786,145.0886,Southern Metropolitan
Balwyn North,11 Milfay Ct,3,1651000.0,Nelson,27/11/2016,9.2,3.0,1.0,2.0,657.0,151.0,1960.0,Boroondara City Council,-37.7895,145.0985,Southern Metropolitan
Balwyn North,23A The Boulevard,5,1920000.0,Marshall,27/11/2016,9.2,5.0,3.0,2.0,900.0,355.0,1955.0,Boroondara City Council,-37.7868,145.0677,Southern Metropolitan
Balwyn North,123 Winfield Rd,5,1560000.0,RT,27/11/2016,9.2,5.0,2.0,3.0,845.0,199.0,1980.0,Boroondara City Council,-37.7898,145.1021,Southern Metropolitan
Balwyn North,15 Ellendale St,3,1038000.0,Christopher,28/05/2016,9.2,3.0,2.0,1.0,207.0,144.0,2003.0,Boroondara City Council,-37.7893,145.092,Southern Metropolitan
Balwyn North,15 Maughan Pde,5,1660000.0,hockingstuart,28/05/2016,9.2,4.0,3.0,2.0,737.0,193.0,1950.0,Boroondara City Council,-37.7975,145.0961,Southern Metropolitan
Balwyn North,24 Willis St,3,1770000.0,Fletchers,28/08/2016,9.2,3.0,2.0,1.0,720.0,147.0,1955.0,Boroondara City Council,-37.7938,145.0838,Southern Metropolitan
Bentleigh,11 Rogers Rd,3,1425000.0,Buxton,3/12/2016,13.0,3.0,2.0,2.0,613.0,143.0,1960.0,Glen Eira City Council,-37.9311,145.0428,Southern Metropolitan
Bentleigh,11A Mortimore St,3,1222500.0,Ray,4/02/2016,13.0,3.0,2.0,2.0,299.0,181.0,2000.0,Glen Eira City Council,-37.9272,145.0406,Southern Metropolitan
Bentleigh,13 Somers St,3,1317500.0,Buxton,4/06/2016,13.0,3.0,1.0,1.0,576.0,127.0,1945.0,Glen Eira City Council,-37.9149,145.0254,Southern Metropolitan
Bentleigh,156 Patterson Rd,3,1110000.0,Buxton,6/08/2016,13.0,3.0,1.0,2.0,692.0,164.0,1940.0,Glen Eira City Council,-37.9263,145.04,Southern Metropolitan
Bentleigh,8 Rose St,4,2435000.0,Buxton,6/08/2016,13.0,3.0,2.0,2.0,795.0,250.0,1928.0,Glen Eira City Council,-37.9166,145.0314,Southern Metropolitan
